no;Timestamp;incident_id;incident_rel;date;day;month;year;province;province_id;district_city;district_city_id;sub_district;sub_district_id;village;village_id;actor1a;actor1a_t;actor1a_vm;actor1b;actor1b_t;actor1b_vm;actor1_tot;actor2a;actor2a_t;actor2a_vm;actor2b;actor2b_t;actor2b_vm;actor2_tot;violence_form1;violence_form2;weapon_type1;weapon_type2;issue_type1;issue_type2;covid_rel;num_death;num_injured;death_injured;fem_death;fem_injured;child_death;child_injured;infra_damage;infra_destroyed;intervene;intervene_actor1;intervene_actor_type1;intervene_actor2;intervene_actor_type2;intervene_result;inc_desc;notes;
1014; 27/01/2022 12:56:58;32AS28022101;;28/02/21;28;2;2021;JAWA BARAT;32;KABUPATEN BANDUNG;3204;;;;;PELAJAR;AKTOR NON NEGARA;TIDAK;;;;1;GENG MOTOR;AKTOR NON NEGARA;TIDAK;;;;-99;SERANGAN TANPA SENJATA;;SENJATA JARAK DEKAT;;ISU MAIN HAKIM SENDIRI;;;;1;1;;;;;;;TIDAK;;;;;;Pada tanggal 28 Februari 2021, terjadi pengeroyokan terhadap seorang pelajar di simpang Asia Afrika, Bandung. Pelaku pengeroyokan merupakan remaja di bawah umur dan merupakan bagian dari geng motor;;
1015; 27/01/2022 13:09:59;74FJ02012201;;02/01/22;2;1;2022;SULAWESI TENGGARA;74;KABUPATEN KONAWE SELATAN;7405;MORAMO UTARA;7405071;TANJUNG TIRAM;7405071037;ORANG TIDAK DIKENAL (OTD);TIDAK JELAS;TIDAK JELAS;;;;-99;WARGA;AKTOR NON NEGARA;TIDAK;;;;2;SERANGAN INFRASTRUKTUR/PENUTUPAN PAKSA;;ALAT PEMBAKAR;;TIDAK JELAS;;;;;0;;;;;;1;TIDAK;;;;;;Pada 2 Januari 2022, rumah seorang warga dibakar oleh pembakar yang belum diidentifikasi karena pemilik rumah dituduh menguasai ilmu hitam. Kejadian di Konawe Selatan;;
1016; 27/01/2022 13:14:32;74FJ17012201;;17/01/22;17;1;2022;SULAWESI TENGGARA;74;KABUPATEN MUNA;7402;MALIGANO;7402111;;;WARGA;AKTOR NON NEGARA;TIDAK;;;;2;WARGA;AKTOR NON NEGARA;TIDAK;;;;1;SERANGAN TANPA SENJATA;;SENJATA JARAK DEKAT;;ISU MAIN HAKIM SENDIRI;;;;1;1;;;;;;;TIDAK;;;;;;Pada 17 Januari 2022, dua orang pelaku mengeroyok seorang warga karena kesalahpahaman soal makanan di pesta pernikahan. Kejadian di Kabupaten Muna;;
1017; 27/01/2022 13:19:39;74FJ18012201;;18/01/22;18;1;2022;SULAWESI TENGGARA;74;KABUPATEN BUTON SELATAN;7415;BATAUGA;7415040;;;PELAJAR (SMA N 1 BATAUGA);AKTOR NON NEGARA;TIDAK;;;;-99;PELAJAR (SMA N 1 BATAUGA);AKTOR NON NEGARA;TIDAK;;;;-99;SERANGAN TANPA SENJATA;;SENJATA JARAK DEKAT;;ISU MAIN HAKIM SENDIRI;;;;;0;;;;;;;TIDAK;;;;;;Pada 18 Januari 2022 di SMAN 1 Batauga, terjadi perkelahian antar siswa akibat dendam lama yang belum dibayar tuntas.;;
1018; 27/01/2022 13:20:57;12HS04022103;;04/02/21;4;2;2021;SUMATERA UTARA;12;KOTA MEDAN;1275;MEDAN BARU;1275090;;;GENG MOTOR;AKTOR NON NEGARA;TIDAK;;;;-99;GENG MOTOR;AKTOR NON NEGARA;TIDAK;;;;2;SERANGAN TANPA SENJATA;;SENJATA JARAK DEKAT;;TIDAK JELAS;;;;;0;;;;;;;TIDAK;;;;;;Pada tanggal 4 Februari 2021, dua kelompok geng motor saling bentrok di Kecamatan Medan Baru, Kota Medan, Provinsi Sumatra Utara. Serangan diduga karena isu identitas. Tidak ada klarifikasi dari kepolisian.;;
1019; 27/01/2022 13:24:19;74FJ18012202;;18/01/22;18;1;2022;SULAWESI TENGGARA;74;KOTA BAUBAU;7472;MURHUM;7472011;;;PELAJAR (SMK N 2 BAUBAU);AKTOR NON NEGARA;TIDAK;;;;3;PELAJAR (SMA N 2 BAUBAU);AKTOR NON NEGARA;TIDAK;;;;2;SERANGAN TANPA SENJATA;SERANGAN INFRASTRUKTUR/PENUTUPAN PAKSA;SENJATA JARAK DEKAT;;ISU IDENTITAS;;;;;0;;;;;;;TIDAK;;;;;;Pada 18 Januari 2022, tiga orang siswa SMKN 2 Baubau melempar batu ke SMAN 2 Baubau. Pada akhirnya, dua siswa SMAN 2 Baubau tersulut emosi. Kejadian di Kota Baubau.;;
1020; 27/01/2022 13:29:32;74FJ18012203;;18/01/22;18;1;2022;SULAWESI TENGGARA;74;KOTA BAUBAU;7472;BETOAMBARI;7472010;;;PELAJAR (SMK N 2 BAUBAU);AKTOR NON NEGARA;TIDAK;;;;-99;PELAJAR (SMA N 2 BAUBAU);AKTOR NON NEGARA;TIDAK;;;;-99;SERANGAN INFRASTRUKTUR/PENUTUPAN PAKSA;;SENJATA JARAK DEKAT;;ISU IDENTITAS;ISU MAIN HAKIM SENDIRI;;;;0;;;;;;;IYA;POLISI;AKTOR NEGARA;;;BERHASIL;Pada 18 Januari 2022, sekelompok siswa SMKN 2 Baubau bersiap untuk menyerang SMAN 2 Baubau untuk membalas oknum yang melempar sekolah mereka. Kejadian ini bisa dicegah pihak Kepolisian. Kejadian di Kecamatan Betoambari, Kota Baubau.;;
1021; 27/01/2022 13:36:59;15FJ04012201;;04/01/22;4;1;2022;JAMBI;15;KABUPATEN TANJUNG JABUNG BARAT;1507;TUNGKAL ULU;1507010;TANJUNG TAYAS;1507010017;ORANG TIDAK DIKENAL (OTD);TIDAK JELAS;TIDAK JELAS;;;;2;WARGA;AKTOR NON NEGARA;TIDAK;;;;1;SERANGAN TANPA SENJATA;;SENJATA JARAK DEKAT;;TIDAK JELAS;;;1;;1;;;;;;;TIDAK;;;;;;Pada 4 Januari 2022, terjadi pembunuhan terhadap satu orang warga yang dilakukan oleh dua pelaku pembunuhan. Kejadian di Kabupaten Tanjung Jabung Barat;;
1022; 27/01/2022 13:42:06;15FJ09012201;;09/01/22;9;1;2022;JAMBI;15;KOTA SUNGAI PENUH;1572;SUNGAI PENUH;1572030;;;WARGA;AKTOR NON NEGARA;TIDAK;;;;1;PEMUDA;AKTOR NON NEGARA;TIDAK;;;;2;SERANGAN TANPA SENJATA;;SENJATA JARAK DEKAT;;TIDAK JELAS;;;;;0;;;;;;;TIDAK;;;;;;Pada 9 Januari 2022, dua orang pemuda menganiaya seorang lansia di Kota Sungaipenuh karena isu yang tidak jelas;;
1023; 27/01/2022 13:49:46;15FJ13012201;;13/01/22;13;1;2022;JAMBI;15;KABUPATEN KERINCI;1501;KAYU ARO;1501090;SANGIR TENGAH;1501090044;PEJABAT PUBLIK (KEPALA DESA);AKTOR NEGARA;TIDAK;;;;1;WARGA;AKTOR NON NEGARA;TIDAK;;;;-99;SERANGAN TANPA SENJATA;;SENJATA JARAK DEKAT;;ISU TATA KELOLA PEMERINTAH;ISU MAIN HAKIM SENDIRI;;;1;1;;;;;;;IYA;POLISI (KEPOLISIAN SEKTOR KAYU ARO);AKTOR NEGARA;;;TIDAK BERHASIL;Pada 13 Januari 2022, warga menghakimi Kepala Desa Sangir Tengah. Di hari sebelumnya, warga dan camat sepakat urusan desa tidak lagi dihandle Kades. Kades malah masuk ke Balai Desa dan marah serta menyerang warga. Warga tidak terima dan akhirnya memilih menghakimi Kades. Kejadian di Kabupaten Kerinci.;;
1024; 27/01/2022 13:56:17;15FJ15012201;;15/01/22;15;1;2022;JAMBI;15;KOTA JAMBI;1571;TELANAIPURA;1571050;;;WARGA;AKTOR NON NEGARA;TIDAK;;;;1;GENG MOTOR;AKTOR NON NEGARA;TIDAK;;;;5;SERANGAN TANPA SENJATA;;SENJATA JARAK DEKAT;;ISU MAIN HAKIM SENDIRI;;;;1;1;;;;;;;TIDAK;;;;;;Pada 15 Januari 2022, seorang warga dibacok oleh lima orang geng motor karena menyalip motor mereka di jalan. Kejadian di Kota Jambi;;
1025; 27/01/2022 14:00:55;15FJ19012201;;19/01/22;19;1;2022;JAMBI;15;KOTA JAMBI;1571;ALAM BARAJO;1571011;;;WARGA;AKTOR NON NEGARA;TIDAK;;;;3;KRIMINAL (PERAMPOK);AKTOR NON NEGARA;TIDAK;;;;3;INTIMIDASI MASSA/PUBLIK;;SENJATA JARAK DEKAT;;ISU KRIMINAL;;;;;0;;;;;;;TIDAK;;;;;;Pada 19 Januari 2022, tiga orang komplotan perampok melakukan pencurian dengan ancaman kekerasan terhadap tiga orang pemotor perempuan yang sedang berteduh di Kota Jambi;;
1026; 27/01/2022 14:09:39;33AB29082101;;29/08/21;29;8;2021;JAWA TENGAH;33;KABUPATEN MAGELANG;3308;BOROBUDUR;3308020;;;WARGA;AKTOR NON NEGARA;TIDAK;;;;2;PELAJAR;AKTOR NON NEGARA;TIDAK;;;;1;SERANGAN TANPA SENJATA;;SENJATA JARAK DEKAT;;ISU KRIMINAL;;;;1;1;;;;;;;TIDAK;;;;;;Polres Magelang berhasil meringkus tiga orang pelaku pencurian dan kekerasan kepada seorang pelajar pada Minggu (29/08/2021) lalu, di jalan raya sebelah Utara lapangan Kujon, Kecamatan Borobudur, Kabupaten Magelang.;;
1027; 27/01/2022 14:27:06;16FJ05012201;;05/01/22;5;1;2022;SUMATERA SELATAN;16;KABUPATEN MUSI RAWAS UTARA;1613;KARANG DAPO;1613050;BINA KARYA;1613050009;PETUGAS KEAMANAN (PT LONSUM RIAM ESTATE);AKTOR NON NEGARA;TIDAK;;;;2;WARGA;AKTOR NON NEGARA;TIDAK;;;;1;KEKERASAN SEKSUAL;;SENJATA JARAK DEKAT;;ISU KEKERASAN SEKSUAL;;;;1;1;;1;;;;;TIDAK;;;;;;Pada 5 Januari 2022, dua orang petugas keamanan PT Lonsum Riam Estate memperkosa seorang warga di Kabupaten Musi Rawas Utara;;
1028; 27/01/2022 14:32:53;16FJ14012201;;14/01/22;14;1;2022;SUMATERA SELATAN;16;KABUPATEN MUARA ENIM;1603;SEMENDO DARAT LAUT;1603010;BABATAN;1603010002;KRIMINAL (PERAMPOK);AKTOR NON NEGARA;TIDAK;;;;2;POLISI;AKTOR NEGARA;TIDAK;;;;-99;SERANGAN BERSENJATA;;SENJATA API;;ISU PENEGAKAN HUKUM;;;;2;2;;;;;;;TIDAK;;;;;;Pada 14 Januari 2022, polisi menembak dua pelaku perampokan di Kabupaten Muara Enim karena melarikan diri saat hendak ditahan;;
1029; 27/01/2022 14:37:14;16FJ14012202;;14/01/22;14;1;2022;SUMATERA SELATAN;16;KOTA PALEMBANG;1671;KEMUNING;1671051;;;GENG MOTOR (NMAX GAJAH);AKTOR NON NEGARA;TIDAK;;;;-99;GENG MOTOR (PINGKI BOY);AKTOR NON NEGARA;TIDAK;;;;5;SERANGAN TANPA SENJATA;;SENJATA JARAK DEKAT;;ISU IDENTITAS;;;;1;1;;;;1;;;TIDAK;;;;;;Pada 14 Januari 2022 di Kota Palembang, terjadi tawuran antara Geng Motor Nmax Gajah dan setidaknya lima orang Geng Motor Pingki Boy karena isu yang tidak jelas.;;
1030; 27/01/2022 14:41:55;16FJ16012201;;16/01/22;16;1;2022;SUMATERA SELATAN;16;KABUPATEN MUARA ENIM;1603;GELUMBANG;1603090;KARANG ENDAH;1603090002;JURNALIS;AKTOR NON NEGARA;TIDAK;WARGA;AKTOR NON NEGARA;TIDAK;2;ORANG TIDAK DIKENAL (OTD);TIDAK JELAS;TIDAK JELAS;;;;1;SERANGAN TANPA SENJATA;;SENJATA JARAK DEKAT;;TIDAK JELAS;;;;1;1;;;;;;;TIDAK;;;;;;Pada 16 Januari 2022 di Kabupaten Muara Enim, seorang wartawan dan istrinya menjadi sasaran pembacokan oleh orang tidak dikenal karena isu yang tidak jelas;;
1031; 27/01/2022 15:46:07;35FJ05012202;;05/01/22;5;1;2022;JAWA TIMUR;35;KOTA SURABAYA;3578;SUKOLILO;3578080;;;WARGA;AKTOR NON NEGARA;TIDAK;;;;1;KRIMINAL (PERAMPOK);AKTOR NON NEGARA;TIDAK;;;;3;SERANGAN TANPA SENJATA;;SENJATA JARAK DEKAT;;ISU KRIMINAL;;;;1;1;;;;;;;TIDAK;;;;;;Pada 5 Januari 2021, terjadi pencurian dengan kekerasan yang dilakukan oleh tiga orang begal terhadap satu orang warga di Kota Surabaya.;;
1032; 27/01/2022 15:49:39;35FJ06012201;;06/01/22;6;1;2022;JAWA TIMUR;35;KOTA SURABAYA;3578;SAWAHAN;3578170;;;POLISI;AKTOR NEGARA;TIDAK;;;;-99;KRIMINAL (PERAMPOK);AKTOR NON NEGARA;TIDAK;;;;2;SERANGAN BERSENJATA;;SENJATA API;;ISU PENEGAKAN HUKUM;;;;2;2;;;;;;;TIDAK;;;;;;Pada 6 Januari 202, Polisi menembak dua orang begal karena berusaha melawan petugas saat hendak ditahan di Sawahan, Kota Surabaya.;;
1033; 27/01/2022 15:59:20;35FJ12012201;;12/01/22;12;1;2022;JAWA TIMUR;35;KABUPATEN TRENGGALEK;3503;TRENGGALEK;3503110;;;PEMUDA;AKTOR NON NEGARA;TIDAK;;;;3;PENDEKAR SILAT;AKTOR NON NEGARA;TIDAK;;;;50;SERANGAN TANPA SENJATA;;SENJATA JARAK DEKAT;;ISU IDENTITAS;;;;2;2;;;;2;;;TIDAK;;;;;;Pada 12 Januari 2022, massa perguruan silat yang berjumlah 50 orang mengumpat dan tiga orang diantaranya melakukan kekerasan terhadap tiga orang pemuda yang sedang berjalan. Kejadian di Kabupaten Trenggalek;;
1034; 27/01/2022 21:15:06;35FJ14012201;;14/01/22;14;1;2022;JAWA TIMUR;35;KOTA SURABAYA;3578;SUKOLILO;3578080;;;POLISI;AKTOR NEGARA;TIDAK;;;;-99;KRIMINAL (PERAMPOK);AKTOR NON NEGARA;TIDAK;;;;3;SERANGAN TANPA SENJATA;SERANGAN BERSENJATA;SENJATA JARAK DEKAT;SENJATA API;ISU PENEGAKAN HUKUM;;;;1;1;;;;;;;TIDAK;;;;;;Pada 14 Januari 2022 di Kota Surabaya, Polisi menembak tiga orang komplotan begal setelah begal berusaha melawan dengan parang;;
1035; 27/01/2022 21:20:22;35FJ15012201;;15/01/22;15;1;2022;JAWA TIMUR;35;KOTA SURABAYA;3578;TAMBAKSARI;3578200;;;KRIMINAL (PERAMPOK);AKTOR NON NEGARA;TIDAK;;;;2;WARGA;AKTOR NON NEGARA;TIDAK;;;;-99;SERANGAN TANPA SENJATA;;SENJATA JARAK DEKAT;;ISU MAIN HAKIM SENDIRI;;;;;0;;;;;;;TIDAK;;;;;;Pada 15 Januari 2022, warga menghakimi dua orang jambret setelah ketahuan beraksi di Tambaksari, Kota Surabaya;;
1036; 27/01/2022 21:25:59;35FJ17012201;;17/01/22;17;1;2022;JAWA TIMUR;35;KOTA SURABAYA;3578;SEMAMPIR;3578230;;;KRIMINAL (PERAMPOK);AKTOR NON NEGARA;TIDAK;;;;1;WARGA;AKTOR NON NEGARA;TIDAK;;;;-99;SERANGAN TANPA SENJATA;;SENJATA JARAK DEKAT;;ISU MAIN HAKIM SENDIRI;;;;1;1;;;;;;;IYA;POLISI (KEPOLISIAN SEKTOR SEMAMPIR);AKTOR NEGARA;;;TIDAK BERHASIL;Pada 17 Januari 2022 di Kota Surabaya, seorang maling HP dimassa oleh warga setelah ketahuan beraksi.;;
1037; 27/01/2022 21:33:10;35FJ18012201;;18/01/22;18;1;2022;JAWA TIMUR;35;KABUPATEN SIDOARJO;3515;GEDANGAN;3515150;;;KRIMINAL (PERAMPOK);AKTOR NON NEGARA;TIDAK;;;;7;POLISI;AKTOR NEGARA;TIDAK;;;;-99;SERANGAN BERSENJATA;SERANGAN TANPA SENJATA;KENDARAAN, DILUAR BOM;SENJATA API;ISU PENEGAKAN HUKUM;;;1;;1;;;;;;;TIDAK;;;;;;Pada 18 Januari 2022 di Bundaran Aloha, polisi terlibat aksi kejar-kejaran dan penembakan terhadap komplotan pencuri kabel saat penegakan hukum. Satu orang tewas;;
1038; 27/01/2022 21:39:57;65RL08042101;;08/04/21;8;4;2021;KALIMANTAN UTARA;65;KOTA TARAKAN;6571;TARAKAN TIMUR;6571010;KAMPUNG ENAM;6571010004;PEKERJA INFORMAL (BURUH);AKTOR NON NEGARA;TIDAK;;;;1;ANAK KECIL;AKTOR NON NEGARA;TIDAK;;;;-99;SERANGAN TANPA SENJATA;;SENJATA JARAK DEKAT;;ISU MAIN HAKIM SENDIRI;;;;;0;;;;;;;IYA;POLISI (KAKEPOLISIAN SEKTOR TARAKAN TIMUR);AKTOR NEGARA;;;BERHASIL;Di RT 10 Kel. Kampung Enam (04/08/2021) seorang pekerja kasar mengamuk karena merasa terganggu dengan keributan anak-anak di dpean rumahnya, namun polisi datang dengan tepat waktu dan saat diamankan, ternyata pelaku membawa pisau badik. ;;
1039; 27/01/2022 21:51:13;65RL25042101;;25/04/21;25;4;2021;KALIMANTAN UTARA;65;KOTA TARAKAN;6571;TARAKAN BARAT;6571030;KARANG REJO;6571030001;WARGA;AKTOR NON NEGARA;TIDAK;;;;1;POLISI (KEPOLISIAN RESOR TARAKAN);AKTOR NEGARA;TIDAK;;;;-99;SERANGAN INFRASTRUKTUR/PENUTUPAN PAKSA;;SENJATA JARAK DEKAT;;TIDAK JELAS;;;;1;1;;;;;1;;TIDAK;;;;;;(25/04/2021) Seorang pria tidak dikenal melakukan serangan ke Polres Tarakan dengan melemparkan sebuat batu bata kepada kaca depan ruangan Sentral Pelayanan Kepolisian Terpadu (SPKT). ;;
1040; 27/01/2022 22:26:45;64RL21072101;;21/07/21;21;7;2021;KALIMANTAN TIMUR;64;KOTA BALIKPAPAN;6471;BALIKPAPAN KOTA;6471011;DAMAI;6471011005;WARGA;AKTOR NON NEGARA;TIDAK;;;;1;KRIMINAL (PERAMPOK);AKTOR NON NEGARA;TIDAK;;;;2;SERANGAN TANPA SENJATA;;SENJATA JARAK DEKAT;;ISU KRIMINAL;;;;;0;;;;;;;TIDAK;;;;;;Di Jalan Penggalang RT 28 Kel. Damai (21/07/2021) dua orang pelaku (penjambret) merampas HP korban dari arah belakang. ;;
1041; 28/01/2022 09:45:41;21RL31032101;;31/03/21;31;3;2021;KEPULAUAN RIAU;21;KOTA BATAM;2171;BATU AMPAR;2171080;SUNGAI JODOH;2171080005;WARGA;AKTOR NON NEGARA;TIDAK;;;;1;ORANG TIDAK DIKENAL (OTD);TIDAK JELAS;TIDAK JELAS;;;;5;SERANGAN TANPA SENJATA;;SENJATA JARAK DEKAT;;ISU MAIN HAKIM SENDIRI;;;1;;1;;;;;;;TIDAK;;;;;;Pada 31/03/2021 di Foodcourt Pasific, AS di keroyok(dipukuli) oleh sekelompok orang (5 orang) karena cekcok dengan kencannya. ;;
1042; 28/01/2022 10:01:47;21RL14052101;;14/05/21;14;5;2021;KEPULAUAN RIAU;21;KOTA BATAM;2171;BENGKONG;2171081;TANJUNG BUNTUNG;2171081004;KRIMINAL (PERAMPOK);AKTOR NON NEGARA;TIDAK;;;;2;WARGA;AKTOR NON NEGARA;TIDAK;ANAK KECIL;AKTOR NON NEGARA;TIDAK;2;PESAN ULTIMATUM;PENCULIKAN/PENGURUNGAN;SENJATA JARAK DEKAT;;ISU KRIMINAL;;;;;0;;;;;;;TIDAK;;;;;;Di Kel. Bengkong Pertiwi, terjadi perampokan pada sebuah rumah dimana pemilik rumah dan anaknya dibekuk oleh 2 orang perampok dengan ancaman anak dilukai. ;;
1043; 28/01/2022 10:34:21;21RL02052101;;02/05/21;2;5;2021;KEPULAUAN RIAU;21;KOTA BATAM;2171;BATU AMPAR;2171080;SUNGAI JODOH;2171080005;WARGA;AKTOR NON NEGARA;TIDAK;;;;1;WARGA;AKTOR NON NEGARA;TIDAK;;;;3;SERANGAN TANPA SENJATA;;SENJATA JARAK DEKAT;;ISU MAIN HAKIM SENDIRI;;;;1;1;;;;;;;TIDAK;;;;;;Pada 2/5/2021 terjadi cekcok antara Helmy (mantan anggota DPRD Batam) dengan 2 orang yang sedang menyebrang yang menjadi penyebab pengeroyokan Helmy oleh 3 warga.;;
1044; 28/01/2022 11:02:47;32AS03032101;;03/03/21;3;3;2021;JAWA BARAT;32;KABUPATEN BANDUNG;3204;;;;;PEKERJA INFORMAL (PENGEMUDI OJEK ONLINE);AKTOR NON NEGARA;TIDAK;;;;-99;KRIMINAL (PERAMPOK);AKTOR NON NEGARA;TIDAK;;;;-99;SERANGAN TANPA SENJATA;;SENJATA JARAK DEKAT;;ISU MAIN HAKIM SENDIRI;;;;;0;;;;;;;IYA;PETUGAS KEAMANAN (SATUAN POLISI PAMONG PRAJA);AKTOR NEGARA;;;BERHASIL;Pada tanggal 3 Maret 2021 di kota Bandung, setelah satpol PP mengamankan maling celana jeans, kelompok Ojek Online masih berusaha untuk menghakimi maling tersebut, akan tetapi ditentang oleh Satpol PP sehingga menimbulkan keributan antar dua kubu. Maling berhasil diamankan oleh satpol PP dan beberapa oknum ojek online berhasil diamankan;;
1045; 28/01/2022 11:15:45;32AS09032101;;09/03/21;9;3;2021;JAWA BARAT;32;KOTA CIREBON;3274;KESAMBI;3274040;;;ORANG TIDAK DIKENAL (OTD);TIDAK JELAS;TIDAK JELAS;;;;2;PEMUDA;AKTOR NON NEGARA;TIDAK;;;;1;SERANGAN BERSENJATA;;SENJATA API;;TIDAK JELAS;;;;1;1;;;;1;;;TIDAK;;;;;;Pada tanggal 9 Maret 2021 di Cirebon, dua pelaku melakukan penembakan terhadap seorang remaja. Adapun, belum jelas apa yang menjadi motif penembakan tersebut;;
1046; 28/01/2022 11:25:39;32AS14032101;;14/03/21;14;3;2021;JAWA BARAT;32;KABUPATEN SUKABUMI;3202;PALABUHANRATU;3202110;PALABUHANRATU;3202110006;WARGA (DESA BABAKAN ANYAR);AKTOR NON NEGARA;TIDAK;PEMILIK USAHA (WARUNG);AKTOR PERUSAHAAN SWASTA;TIDAK;-99;GENG MOTOR;AKTOR NON NEGARA;TIDAK;;;;-99;SERANGAN INFRASTRUKTUR/PENUTUPAN PAKSA;SERANGAN TANPA SENJATA;SENJATA JARAK DEKAT;;TIDAK JELAS;;;;1;1;;;;;1;;TIDAK;;;;;;Pada tanggal 14 Maret 2021 di Kampung Babakan Anyar, Kab. Sukabumi. Sekelompok orang tidak dikenal melakukan pengrusakan terhadap rumah warga dan warung di kampung Babakan Anyar, Sukabumi. Adapun, para pelaku yang membawa senjata tajam juga melakukan kekerasan terhadap seorang warga yang mengakibatkan tubuhnya luka luka. Akibat kejadian ini, warga mengalami kerugian material berupa hilangnya uang tunai yang berasal dari warung tersebut. ;;
1047; 28/01/2022 11:39:08;32AS17032101;;17/03/21;17;3;2021;JAWA BARAT;32;KABUPATEN GARUT;3205;KERSAMANAH;3205261;KERSAMANAH;3205261003;KRIMINAL (PERAMPOK);AKTOR NON NEGARA;TIDAK;;;;2;WARGA (DESA KERSAMANAH);AKTOR NON NEGARA;TIDAK;;;;-99;SERANGAN TANPA SENJATA;;SENJATA JARAK DEKAT;;ISU MAIN HAKIM SENDIRI;;;;1;1;;;;;;;TIDAK;;;;;;Pada tanggal 17 Maret 2021 di Desa Kersamanah, para pelaku maling berhasil ditangkap warga saat melakukan aksinya. Satu orang berhasil tertangkap dan menjadi sasaran penghakiman warga hingga kondisinya kritis;;
1048; 28/01/2022 14:40:55;64RL27062102;;27/06/21;27;6;2021;KALIMANTAN TIMUR;64;KOTA SAMARINDA;6472;SAMARINDA KOTA;6472021;;;KRIMINAL;AKTOR NON NEGARA;TIDAK;;;;8;WARGA;AKTOR NON NEGARA;TIDAK;;;;1;SERANGAN TANPA SENJATA;;SENJATA JARAK DEKAT;;ISU MAIN HAKIM SENDIRI;;;1;;1;;;;;;;TIDAK;;;;;;Pada 27 Juni 2021 di Samarinda, seorang pria hendak membeli narkotika (dalam keadaan mabuk juga) namun tidak memiliki uang yang cukup sehingga dikejar dan dikeroyok dengan sajam hingga meninggal. ;;
1049; 29/01/2022 16:55:00;61AX28062101;;28/06/21;28;6;2021;KALIMANTAN BARAT;61;KABUPATEN MELAWI;6110;TANAH PINOH BARAT;6110021;KELUAS HULU;6110021010;WARGA;AKTOR NON NEGARA;TIDAK;;;;1;WARGA;AKTOR NON NEGARA;TIDAK;;;;3;SERANGAN TANPA SENJATA;;SENJATA JARAK DEKAT;;TIDAK JELAS;;;;3;3;;2;;;;;TIDAK;;;;;;Insiden pembacokan tanpa diketahui sebabnya menimpa tiga orang warga Desa Keluas Hulu Kec. Tanah Pinoh Barat, Kab. Melawi, Kalimantan Barat pada 28 Juni 2021. Pelaku berinisial SK melakukan pembacokan menggunakan parang, sehingga tiga warga terluka, yakni 1 orang pria dan 2 orang perempuan. ketiga korban mengalami luka. Kapolsek Kota Baru telah mengamankan pelaku dan motif masih didalami oleh pihak kepolisian;;
1050; 29/01/2022 18:02:35;61AX29062101;;29/06/21;29;6;2021;KALIMANTAN BARAT;61;KABUPATEN SEKADAU;6109;NANGA MAHAP;6109010;;;PEKERJA INFORMAL (PENAMBANGAN ILEGAL);AKTOR NON NEGARA;TIDAK;;;;20;PEJABAT PUBLIK (KETUA KECAMATAN NANGA MAHAP);AKTOR NEGARA;TIDAK;;;;-99;SERANGAN INFRASTRUKTUR/PENUTUPAN PAKSA;;SENJATA JARAK DEKAT;;ISU TATA KELOLA PEMERINTAH;ISU SUMBER DAYA;;;;0;;;;;1;;IYA;POLISI (KEPOLISIAN RESOR SEKADAU);AKTOR NEGARA;;;BERHASIL;Insiden pengerusakan kantor camat Nanga Mahap, kab. Sekadau, Kalimantan Barat terjadi pada 29 Juni 2021. Pengrusakan dilakukan oleh puluhan Pekerta Tambang Emas Ilegal (PETI) akibat penertiban yang dilakukan oleh pemerintah camat Nanga Mahap yang membakar alat PETI. Akibatnya, aksi ricuh pun terjadi dengan merusak kantor camat Nanga Mahap.;;
1051; 02/02/2022 12:50:03;16FJ13012201;;13/01/22;13;1;2022;SUMATERA SELATAN;16;KOTA PALEMBANG;1671;ILIR BARAT II;1671010;;;KRIMINAL (PERAMPOK);AKTOR NON NEGARA;TIDAK;;;;5;WARGA;AKTOR NON NEGARA;TIDAK;;;;-99;SERANGAN TANPA SENJATA;;SENJATA JARAK DEKAT;;ISU MAIN HAKIM SENDIRI;;;;;0;;;;;;;TIDAK;;;;;;Pada 13 Januari 2022 di Kota Palembang, lima orang remaja komplotan begal dikeroyok oleh warga (bersama korban begal) setelah ketahuan mencuri;;
1052; 02/02/2022 12:53:49;16FJ19012201;;19/01/22;19;1;2022;SUMATERA SELATAN;16;KABUPATEN BANYU ASIN;1607;SELAT PENUGUAN;1607032;;;WARGA;AKTOR NON NEGARA;TIDAK;;;;1;KRIMINAL (PERAMPOK);AKTOR NON NEGARA;TIDAK;;;;2;SERANGAN TANPA SENJATA;SERANGAN BERSENJATA;SENJATA API;SENJATA JARAK DEKAT;ISU KRIMINAL;;;;1;1;;;;;;;TIDAK;;;;;;Pada 19 Januari 2022 di Kabupaten Banyuasin, seorang warga dipukul oleh dua perampok bersenjata api yang melakukan kriminalitas dirumahnya.;;
1053; 02/02/2022 12:58:09;16FJ23012201;;23/01/22;23;1;2022;SUMATERA SELATAN;16;KABUPATEN OGAN KOMERING ULU TIMUR;1609;BUAY PEMUKA PELIUNG;1609020;NEGERI PAKUAN;1609020006;KRIMINAL (PERAMPOK);AKTOR NON NEGARA;TIDAK;;;;2;WARGA;AKTOR NON NEGARA;TIDAK;;;;-99;SERANGAN TANPA SENJATA;;SENJATA JARAK DEKAT;;ISU MAIN HAKIM SENDIRI;;;;1;1;;;;;;;TIDAK;;;;;;Pada 23 Januari 2022, dua orang kawanan begal tertangkap oleh warga setelah beraksi di Kabupaten OKU Timur. Satu pelaku begal babak belur;;
